Name,SMILES,hit_inh,hit_kill,hit_inh_epi_unc,hit_kill_epi_unc
BRL-52537,Clc1ccc(CC(=O)N2CCCC[C@@H]2CN2CCCC2)cc1Cl |&1:13|,0.0019395934821015242,0.004279355036779009,3.2861175285317887e-06,1.8451780165219963e-05
zoxazolamine,Nc1nc2cc(Cl)ccc2o1,0.01123129460029304,0.011204775010507243,0.00017190600122494462,0.0001660422602918544
TPCA-1,NC(=O)Nc1sc(cc1C(N)=O)-c1ccc(F)cc1,0.005814047219852607,0.006165275854679446,5.677904876561833e-06,3.2015539679544324e-05
sulfaquinoxaline,Nc1ccc(cc1)S(=O)(=O)Nc1cnc2ccccc2n1,0.0016650465707546875,0.002572205587711096,5.2651463038383396e-06,1.2881420667527707e-05
nibentan,"CCN(CC)CCCC[C@@H](NC(=O)c1ccc(cc1)[N+]([O-])=O)c1ccccc1 |&1:9,r|",0.00633350078866594,0.021860356040633633,5.417581696800423e-05,0.0008418686963215075
iloprost,"CC#CC[C@@H](C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(C[C@H]12)=C/CCCC(O)=O |a:6,10,11,14,18,&1:4|",0.000651822706810744,0.0014564796369731167,7.180569442482551e-07,3.958937232337171e-06
XL041,CC(C)(O)c1cn(c(n1)C(C)(C)c1c(Cl)cccc1Cl)-c1ccc(cc1F)-c1cc(F)c(CO)c(c1)S(C)(=O)=O,0.012227475565547744,0.041983722806132086,4.096504513009385e-05,0.0008792985258047847
4-iodo-6-phenylpyrimidine,Ic1cc(ncn1)-c1ccccc1,0.0013043850359211184,0.0068589712245750905,2.7458247799938507e-06,8.50585914498534e-05
metacetamol,CC(=O)Nc1cccc(O)c1,0.00392788717726944,0.003930804067143375,1.4170720004285219e-05,1.9485061127124593e-05
medroxyprogesterone,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12 |t:25|,0.0034575768609670376,0.006519407079418708,1.1819609813566127e-05,6.211172167998892e-05
L-arginine,N[C@@H](CCCNC(N)=N)C(O)=O,0.005338557058956657,0.004794340432340505,2.7133496114817074e-05,3.029349243302039e-05
ciproxifan,O=C(C1CC1)c1ccc(OCCCc2cnc[nH]2)cc1,0.0013866745008499493,0.0029852201441660973,3.4239829981386022e-06,1.656632075818918e-05
levodopa,N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,0.004825277985171776,0.0028425844773162603,3.724942473777468e-05,1.4853498861818514e-05
delivert,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@@H]1C(=O)N[C@H](Cc1ccccc1)C(O)=O,0.012811725348001346,0.0069284211358535686,8.241277852501871e-05,3.9095701965626e-05
BAG-956,Cc1nc2cnc3ccc(cc3c2n1-c1ccc(cc1)C(C)(C)C#N)C#Cc1cccnc1,9.904272513476069e-05,0.003529683096151833,5.1416417880661485e-09,6.317009283748274e-06
phenserine,CN1CC[C@]2(C)[C@H]1N(C)c1ccc(OC(=O)Nc3ccccc3)cc21,0.004060158207721543,0.006025839205297719,9.778295162075552e-06,2.2383796028853516e-05
sucrose,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,0.010549321216937338,0.016142713833308637,5.5716363307881216e-05,0.00015998905454394925
hydrocortisone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO |t:9|,0.005608058441869919,0.00783758321794418,3.6936123986790134e-05,9.596106350763017e-05
PD-173074,CCN(CC)CCCCNc1ncc2cc(c(NC(=O)NC(C)(C)C)nc2n1)-c1cc(OC)cc(OC)c1,0.008443873136608696,0.034183629423978346,0.00010731771497745651,0.0014119499920877117
eprinomectin,"[H][C@@]12OC\C3=C/C=C/[C@]([H])(C)[C@]([H])(O[C@@]4([H])C[C@H](OC)[C@@H](O[C@@]5([H])C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(O4)O[C@]([H])([C@@H](C)CC)[C@@]([H])(C)C=C5)OC(=O)[C@]([H])(C=C(C)[C@@]1([H])O)[C@@]23O |c:4,64,t:6,42,72|",0.006638412194054884,0.01510537777752082,2.8371919272994952e-05,0.00031226645929570087
pyroxamide,ONC(=O)CCCCCCC(=O)Nc1cccnc1,0.0010207094955655787,0.002646326965524063,1.5721400496526106e-06,1.2668379666891421e-05
fenaclon,ClCCC(=O)NCCc1ccccc1,0.0012427948620370444,0.003570891515361533,2.1837426061801966e-06,2.136296254254158e-05
secoisolariciresinol-diglucoside,COc1cc(C[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Cc2ccc(O)c(OC)c2)ccc1O,0.03273127138769875,0.06344868838399027,0.0005360115897536355,0.0022808785225174404
olodanrigan,COc1ccc2CN([C@@H](Cc2c1OCc1ccccc1)C(O)=O)C(=O)C(c1ccccc1)c1ccccc1,0.004938646725349827,0.00994616892785416,3.364922577209491e-05,0.00016634096424696698
anacetrapib,COc1cc(F)c(cc1-c1ccc(cc1CN1[C@@H](C)[C@H](OC1=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(C)C,0.0015595961012877524,0.017872271205609042,3.538180530122358e-06,0.00018762362900409947
GR-127935,COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1N1CCN(C)CC1,0.00623042320512468,0.020032366663751116,5.208320236843436e-05,0.00040969247473978494
clomethiazole,Cc1ncsc1CCCl,0.003922174433076482,0.005754981499232296,2.1633436099438026e-05,5.164295317445889e-05
GSK256066,COc1cccc(Nc2c(cnc3c(C)cc(cc23)S(=O)(=O)c2cccc(c2)C(=O)N(C)C)C(N)=O)c1,0.020947891248700518,0.03963361082909008,0.0003488924793948107,0.001327331865901468
telcagepant,Fc1cccc([C@@H]2CC[C@@H](NC(=O)N3CCC(CC3)n3c4cccnc4[nH]c3=O)C(=O)N(CC(F)(F)F)C2)c1F,0.0025096979225054383,0.006553623947487115,3.2985297117179605e-06,2.191154621639751e-05
pirlindole,Cc1ccc2n3CCN[C@H]4CCCc(c34)c2c1 |&1:9|,0.07839843879143397,0.14913846862812838,0.005047232941384172,0.01703263248794463
anabasine,"C1CC[C@@H](NC1)c1cccnc1 |&1:3,r|",0.002650963452955087,0.003946989033162633,6.86744980777177e-06,2.0812218205581757e-05
TCS-3035,OC(=O)COc1ccc(\C=C2/SC(=O)NC2=O)cc1,0.005617330995213776,0.0008379872465861111,1.8774308187214033e-05,1.0981013397664808e-06
sulbutiamine,CC(C)C(=O)OCC\C(SS\C(CCOC(=O)C(C)C)=C(/C)N(Cc1cnc(C)nc1N)C=O)=C(\C)N(Cc1cnc(C)nc1N)C=O,0.024574381412700557,0.05445244118114564,0.0004500217898708537,0.0022490743442711587
nemorexant,COc1ccc(c(c1)C(=O)N1CCC[C@@]1(C)c1nc2ccc(Cl)c(C)c2[nH]1)-n1nccn1,0.0014634105072749055,0.003947609644810039,3.4512851797505013e-06,2.182078885069587e-05
indirubin-3-monoxime,O\N=C1\C(\Nc2ccccc\12)=C1\C(=O)Nc2ccccc12,0.009106353699432171,0.013297699144762495,5.322484018067218e-05,0.00019576863125753802
allantoin,NC(=O)N[C@H]1NC(=O)NC1=O |r|,0.02467139298096299,0.006496236834209412,0.0002687846452030002,4.49876851536828e-05
galidesivir,Nc1ncnc2c(c[nH]c12)[C@@H]1N[C@H](CO)[C@@H](O)[C@H]1O,0.01100103415956255,0.00776826117711001,0.00018946243835863438,7.808483676369443e-05
lobenzarit,OC(=O)c1ccccc1Nc1cc(Cl)ccc1C(O)=O,0.013027578609808188,0.024979851425086963,0.00016628543402493845,0.000570715210744425
GLPG0492-R-enantiomer,CN1C(=O)N(C(=O)[C@]1(CO)c1ccccc1)c1ccc(C#N)c(c1)C(F)(F)F,0.0005714265747277144,0.0008762915288874259,4.948629805462088e-07,3.1114982148137604e-07
YO-01027,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)N[C@H]1c2ccccc2-c2ccccc2N(C)C1=O,0.007708756277376476,0.025225903276198853,2.958055148258029e-05,0.00034982623076207885
equol,Oc1ccc(cc1)[C@H]1COc2cc(O)ccc2C1,0.002301243628608063,0.004703119317127857,3.853883650446686e-06,2.6608073240170734e-05
voriconazole,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,0.007676497856058025,0.017278901590354206,9.208445194427253e-05,0.00046963693554123335
rimexolone,"CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C |c:17,t:13|",0.004410549314248631,0.007451081070636671,2.0366112656578596e-05,8.502873565909481e-05
lenalidomide,"Nc1cccc2C(=O)N(Cc12)[C@H]1CCC(=O)NC1=O |&1:11,r|",0.01592087461904157,0.007993972120554341,0.00013534563131648527,3.3723172030586305e-05
tifenazoxide,CC1(CC1)NC1=NS(=O)(=O)c2sc(Cl)cc2N1 |t:6|,0.0007067838797828093,0.0008819197535482696,7.588138986576784e-07,1.3251851227844066e-06
nilvadipine,"COC(=O)C1=C(NC(C)=C([C@@H]1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C)C#N |&1:10,r,c:8,t:4|",5.220193678686277e-05,0.00020418194616430205,2.2258198968979383e-09,4.821033049828027e-08
retagliptin,COC(=O)c1nc(n2CCN(Cc12)C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C(F)(F)F,0.007890312354447815,0.0223851921291498,5.8092210126584026e-05,0.0002733345756112577
probucol,CC(C)(Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,0.04023768178497752,0.10592034521202247,0.0009695496221384694,0.006708048683813537
PD-198306,Cc1cc(I)ccc1Nc1c(F)c(F)c(F)cc1C(=O)NOCC1CC1,0.0015484704041644666,0.0057561173756160615,1.679465297311672e-06,3.0897716769031504e-05
ethynylcytidine,Nc1ccn([C@@H]2O[C@H](CO)[C@](O)(C#C)[C@H]2O)c(=O)n1,0.00047134609970204505,0.0005612021709321032,2.0182436687554535e-07,3.9474989182194286e-07
epigallocatechin-(-),O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1,0.019352877279743552,0.02331686990025143,0.0002410559220593588,0.0004487996435062096
vericiguat,COC(=O)Nc1c(N)nc(nc1N)-c1nn(Cc2ccccc2F)c2ncc(F)cc12,0.054924809684356056,0.07990702099050395,0.002399868490136184,0.004078076214730937
PF-06412562,Cc1cc(Oc2nccc3[nH]ncc23)ccc1-c1c(C)ncnc1C,0.0012413595735930965,0.007240553045638383,2.9103232753280658e-06,9.59463716654623e-05
landiolol,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,0.010132031796577698,0.014842613049646994,5.401778038002452e-05,0.00018250774689026973
atomoxetine,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,0.0036064586990202465,0.019296466916178662,3.169430304554565e-06,0.0001356151133465773
salvianolic-acid-B,OC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)\C=C\c1ccc(O)c2O[C@H]([C@H](C(=O)O[C@H](Cc3ccc(O)c(O)c3)C(O)=O)c12)c1ccc(O)c(O)c1,0.00709521773387678,0.011012169792896506,7.795843713894207e-05,0.00020146414176023142
chlorpropamide,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0.0011571849657533069,0.00192235407030239,8.938309047812931e-07,6.325941702197e-06
dextrorotation-nimorazole-phosphate-ester,Cc1ncc(n1C[C@@H](CN1CCOCC1)OP(O)(O)=O)[N+]([O-])=O,0.0015813839364303324,0.0022429688993431305,1.923489022722126e-06,5.306791013773448e-06
pimobendan,"COc1ccc(cc1)-c1nc2ccc(cc2[nH]1)C1=NNC(=O)C[C@H]1C |&1:23,t:20|",0.0017581143159380492,0.006951472199337634,3.6658186470189605e-06,5.3492462835279904e-05
GNE-7915,CCNc1nc(Nc2cc(F)c(cc2OC)C(=O)N2CCOCC2)ncc1C(F)(F)F,0.004182498503117434,0.01757538642656679,1.0825335686242442e-05,0.0001856370658501673
octocrylene,CCCC[C@@H](CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1 |&1:4|,0.0002602919257697067,0.0028276848158081216,3.434615276203928e-08,4.281631934533643e-06
SR-95639A,C(CN1CCOCC1)Nc1cc2CCCc3ccccc3-c2nn1,0.006108034052886069,0.032427465111444086,4.191666353122985e-05,0.0005400135000426302
omtriptolide,[H][C@@]12C[C@@H]3O[C@@]33[C@H](OC(=O)CCC(O)=O)[C@]4(O[C@H]4[C@@H]4O[C@]34[C@@]1(C)CCC1=C2COC1=O)C(C)C |c:30|,0.01716338791258683,0.009178638589182367,0.0003008856484046847,0.00014836150174943175
ASP-6537,COc1nc(-c2ccc(OC)cc2)n(n1)-c1ccc(OC)cc1,0.0018323720062956756,0.005606503073219453,6.091641306952509e-06,5.4955289900816275e-05
WAY-600,C(N1CCC(CC1)n1ncc2c(nc(nc12)-c1ccc2[nH]ccc2c1)N1CCOCC1)c1cccnc1,0.001194188296115802,0.00987817228667609,2.319423594993976e-06,0.00010518251838664806
oxibendazole,CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,0.001379059735957829,0.002785815338488836,3.344081703283623e-06,1.3535624942751377e-05
ZD-0947,"FC(F)(F)C1=C[C@H](C2=C(CCCC2=O)N1)c1cccc(c1)C#N |t:4,7|",9.499842611967088e-06,6.550450382292183e-05,8.745602987721901e-11,2.1274049439028085e-09
carbazochrome,"CN1[C@@H](CC2=C\C(=N\NC(N)=O)C(=O)C=C12)S(O)(=O)=O |&1:2,t:4,14|",0.01719795760679214,0.005533384080081305,0.0001476898512007568,2.94059183319663e-05
beta-carotene,"C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C |c:9,32|",0.05818507710387166,0.20575313014281468,0.0038617183063727645,0.02857864031306978
amiprilose,CN(C)CCCO[C@H]1[C@H](O[C@@H]2OC(C)(C)O[C@H]12)[C@H](O)CO,0.004966954052330645,0.00740555147183386,1.7702201885146547e-05,6.263953138507015e-05
methylprednisolone,"C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12 |c:23,t:27|",0.008594135133535019,0.009707180036609012,4.7115261322403385e-05,0.00011449324376059846
difluprednate,"CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)COC(C)=O |c:18,t:14|",0.02023472146962983,0.014946740253435564,0.00025302951693335874,0.00016032379518241682
AJ76-(+),CCCN[C@@H]1CCc2c(OC)cccc2[C@@H]1C,0.004734187639163186,0.01871516287792474,8.607222645285015e-06,0.00016573774991521427
hydrocortisone-hemisuccinate,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O |t:9|,0.004555348323298365,0.003498291342510118,2.5474650980002942e-05,2.257203715835421e-05
seocalcitol,CCC(O)(CC)\C=C\C=C\[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,0.011927062336984233,0.056167770235728186,7.733344954896454e-05,0.0021208664869069925
JW-55,COc1ccc(cc1)C1(CNC(=O)c2ccc(NC(=O)c3ccco3)cc2)CCOCC1,0.0032539059460153417,0.008264589832833735,1.837242244648688e-05,0.00011742162993356733
SCH-900776,Cn1cc(cn1)-c1cnn2c(N)c(Br)c(nc12)[C@@H]1CCCNC1,0.008196090415973837,0.018591063675254798,8.923620948277729e-05,0.00017659810584468426
"2,3-cis/exo-pinanediol",CC1(C)C2CC1[C@](C)(O)[C@H](O)C2,0.0022618330189440408,0.005552075109487002,3.789772909146343e-06,3.638647033203957e-05
GW-441756,Cn1cc(\C=C2/C(=O)Nc3cccnc23)c2ccccc12,0.005775482377533364,0.009669819733314525,3.1666218201880567e-05,0.00012897237709515465
BMS-986195,CC#CC(=O)N[C@H]1CCCN(C1)c1c(F)cc(C(N)=O)c2[nH]c(C)c(C)c12,0.006101411484754256,0.005577960191052019,1.8599865013200147e-05,1.5655503440688387e-05
triclocarban,Clc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,0.005069171304057818,0.01954952122226435,1.44433568002185e-05,0.0001971373407372444
tivantinib,O=C1NC(=O)[C@H]([C@@H]1c1c[nH]c2ccccc12)c1cn2CCCc3cccc1c23,0.02720859522620837,0.032135557383298874,6.985608729742709e-05,6.31567562828043e-05
KU14R,"CC[C@]1(Cc2ccccc2O1)c1ncc[nH]1 |&1:2,r|",0.00047810775058110266,0.001059695126800116,4.107408697057413e-07,2.1268742883454855e-06
chlorophyllin,CCc1c(C)c2cc3nc(cc4[nH]c([C@@H](CCC(O)=O)[C@@H]4C)c(CC(O)=O)c4[nH]c(cc1n2)c(C)c4C(O)=O)c(C)c3C=C,0.017137010743681458,0.020761721243104603,0.00016931387030597769,0.00038935573868578867
anisomycin,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1,0.0011857680219691247,0.0021210299722345858,1.14639070536752e-06,5.470753758451281e-06
picartamide,"CNC(=S)[C@]1(CCCS1)c1ccccn1 |&1:4,r|",0.00347640881842314,0.0019545493153616963,2.1733560537503478e-05,7.217675811334211e-06
iopamidol,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0.009771743789316346,0.03123654674551538,6.790966988440171e-05,0.0009699393900519824
droxicam,CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,0.014200117667011606,0.009120090350810036,0.00015242084977087447,0.00011832172750260938
Ro-5126766,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,0.009858571992178137,0.02389536995178787,0.00012783087130883945,0.0006972407328477602
gadobutrol,"[H]O[C@@H](CO)[C@H](CO)N1CCN2CCN3CCN(CC1)CC(=O)O[Gd](OC(=O)C3)OC(=O)C2 |&1:2,5|",0.03883999848039821,0.05689838524752607,0.0016988623934278788,0.0038524425125081706
rigosertib,COc1cc(OC)c(\C=C\S(=O)(=O)Cc2ccc(OC)c(NCC(O)=O)c2)c(OC)c1,0.004458263989363331,0.007701629532145186,2.7287760613288717e-05,8.69015426746068e-05
lusutrombopag,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(\C=C(/C)C(O)=O)c(Cl)c3)n2)c1OC,0.009514126165110307,0.009954490667344848,7.641133700645797e-05,0.0001255111777953552
aceclidine,"CC(=O)O[C@H]1CN2CCC1CC2 |&1:4,r|",0.0011065677813585733,0.0014357552021924864,1.7155210472082947e-06,3.4745564857866977e-06
epothilone-B,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\c1csc(C)n1,0.018639076263449777,0.008578103072826101,0.0002109716759083779,6.740135899646014e-05
sulfadiazine,Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1,0.0025742891398294887,0.0036838719556679203,1.2608904659799255e-05,2.6282403216889026e-05
etofylline,Cn1c2ncn(CCO)c2c(=O)n(C)c1=O,0.02044460125641005,0.00998033562632846,0.0002212200398104408,0.0001069057051440415
baloxavir-marboxil,[H][C@@]12COCCN1C(=O)c1c(OCOC(=O)OC)c(=O)ccn1N2[C@H]1c2ccc(F)c(F)c2CSc2ccccc12,0.0910812890312324,0.025573820428689942,0.00391468685807653,0.0003479631915216789
cefonicid,O[C@@H](C(=O)N[C@H]1[C@H]2SCC(CSc3nnnn3CS(O)(=O)=O)=C(N2C1=O)C(O)=O)c1ccccc1 |c:22|,0.06031510978937149,0.00394186425182852,0.0011570954697865214,2.420726842477959e-05
CHPG,"N[C@@H](C(O)=O)c1cc(O)ccc1Cl |&1:1,r|",0.012226131372945778,0.006077505589405045,8.316721672123086e-05,3.1361101706522944e-05
methotrexate,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,0.022004439886586624,0.012697995804974957,0.0008857722118191858,0.0002837858167573027
cilastatin,CC1(C)C[C@@H]1C(=O)N\C(=C/CCCCSC[C@H](N)C(O)=O)C(O)=O,0.016488932539154445,0.014796422641273644,0.0003835177747285544,0.00030735403603794945
STAT3-inhibitor-VI,Cc1ccc(cc1)S(=O)(=O)OCC(=O)Nc1ccc(C(O)=O)c(O)c1,0.009568387776501671,0.01573793992550539,0.00012072806776538459,0.00034935070622263263
enprofylline,CCCn1c2nc[nH]c2c(=O)[nH]c1=O,0.005417550717538688,0.004071831207980381,2.405707112451431e-05,2.3708087499732527e-05
fidaxomicin,"CC[C@H]1\C=C(C)\[C@@H](O)C\C=C\C=C(CO[C@@H]2O[C@H](C)[C@@H](OC(=O)c3c(O)c(Cl)c(O)c(Cl)c3CC)[C@H](O)[C@@H]2OC)\C(=O)O[C@@H](C\C=C(/C)\C=C(C)\[C@@H]1O[C@@H]1OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]1O)[C@@H](C)O |c:3,11,47,50,t:9|",0.008761977029886717,0.010409962742566373,4.2433298615945365e-05,0.00015356689542077504
T-0156,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccnc(OCc3ncccn3)c2c(=O)n1Cc1ccnc(C)c1,0.01141602847686348,0.024157112544344272,0.00018201578549972177,0.0008574495566501718
dianhydrogalactitol,O[C@@H]([C@@H](O)[C@H]1CO1)[C@@H]1CO1,0.003568160253697291,0.006820549251383312,8.01947814598491e-06,4.5544899980948635e-05
avobenzone,COc1ccc(cc1)C(=O)C=C(O)c1ccc(cc1)C(C)(C)C,0.0010622588206388173,0.00399754799400398,8.814725627888834e-07,2.1949926189269176e-05
firocoxib,CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(cc1)S(C)(=O)=O |c:12|,0.0029496645074686967,0.003912199694696028,8.495923960050794e-06,2.5683830201598197e-05
midafotel,OC(=O)[C@H]1CN(C\C=C\P(O)(O)=O)CCN1,0.0010091495787494192,0.0008233522785306894,1.6822848156387567e-06,1.2988559859555307e-06
isoguvacine,OC(=O)C1=CCNCC1 |t:3|,0.001622647617978562,0.0013607909194849911,4.6132508942196334e-06,3.5319626977261723e-06
BYK-204165,Cn1cccc1\C=C1/C(=O)NC(=O)c2ccccc12,0.007165859145382122,0.007003289963011791,2.5762218245213756e-05,4.64621639671127e-05
dapivirine,Cc1cc(C)c(Nc2ccnc(Nc3ccc(cc3)C#N)n2)c(C)c1,0.00012039549339230386,0.00332617722597206,9.68295403351364e-09,5.531854753098079e-06
sulfametopyrazine,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,0.003174823571498564,0.0043193511750298326,1.817939241445095e-05,3.4502208029800345e-05
GDC-0941,CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)-c2cccc3n[nH]cc23)CC1,0.0006243499058011063,0.001381893275549236,7.629854418167051e-07,3.664920062122105e-06
Proxyphylline,"C[C@@H](O)Cn1cnc2n(C)c(=O)n(C)c(=O)c12 |&1:1,r|",0.013390677247419566,0.0060343579616433845,9.204364749716076e-05,4.1360534718243307e-05
TC-I-15,CC1(C)SCN([C@@H]1C(=O)N[C@@H](CNC(=O)NCc1ccccc1)C(O)=O)S(=O)(=O)c1ccccc1,0.005426398735532227,0.002392446209607139,2.877686068150099e-05,9.185362963262493e-06
mesulergine,CN(C)S(=O)(=O)N[C@H]1C[C@H]2[C@@H](Cc3cn(C)c4cccc2c34)N(C)C1,0.004857039166381583,0.009847858047578484,1.1915551030369261e-05,4.771087017755535e-05
curcumol,CC(C)[C@@H]1C[C@@]23O[C@]1(O)CC(=C)[C@@H]2CC[C@@H]3C,0.006335960677366377,0.008785905310655076,3.882049264934405e-05,0.00011169933608180327
ZCL-278,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)COc3ccc(Br)cc3Cl)cc2)n1,0.001550324935427246,0.004606558763744791,3.529127512539171e-06,3.698206187248767e-05
SNC-80,CCN(CC)C(=O)c1ccc(cc1)[C@@H](N1C[C@@H](C)N(CC=C)C[C@@H]1C)c1cccc(OC)c1,0.0032831959350616557,0.007044780532649971,1.3230553385859713e-05,7.069386295127176e-05
GW-843682X,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(N)=O)c2cc1OC,0.0008113068374768773,0.0042434475872141775,9.784564004415617e-07,2.6982004593097922e-05
ethoxzolamide,CCOc1ccc2nc(sc2c1)S(N)(=O)=O,0.0017526594827283286,0.0014070388007354495,3.4739749127781287e-06,3.1519133923085793e-06
flumecinol,"CC[C@@](O)(c1ccccc1)c1cccc(c1)C(F)(F)F |&1:2,r|",0.00024698588314701436,0.0017365469716423831,5.425439960178516e-08,2.2734963191334075e-06
troclosene,Cln1c(=O)[nH]c(=O)n(Cl)c1=O,0.038798772380687296,0.034870506749333195,0.0012344862551838787,0.0009391986198164917
paricalcitol,C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1,0.01050058844813151,0.04181033611982343,6.385284054589009e-05,0.0013218588942854623
2-TEDC,Oc1ccc(\C=C(/C#N)C(=O)OCCc2cccs2)cc1O,3.638142549870308e-05,9.701307828387702e-05,2.0339519895772147e-09,1.6098616587555002e-08
elacytarabine,CCCCCCCC\C=C\CCCCCCCC(=O)OC[C@H]1O[C@H]([C@@H](O)[C@@H]1O)n1ccc(N)nc1=O,0.03814960012437041,0.05349188845241315,0.001105682391573377,0.0027141160907984594
mosapride,CCOc1cc(N)c(Cl)cc1C(=O)NC[C@H]1CN(Cc2ccc(F)cc2)CCO1 |&1:15|,0.018673347154011328,0.03632998889467368,0.0001547467965688487,0.0006803759392634409
A0001,"CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O |c:21,t:27|",0.008404668163469372,0.024466764404981706,3.5294385257308644e-05,0.0004991268206100448
rabeprazole,COCCCOc1ccnc(C[S@@](=O)c2nc3ccccc3[nH]2)c1C |r|,0.002342870595991068,0.00557777143963752,6.866549670961472e-06,4.7520799453174544e-05
unbs-5162,CN(C)CCN1C(=O)c2cccc3cc(NC(N)=O)cc(C1=O)c23,0.05737506373164555,0.015771027334267274,0.0023792968740004076,0.0001198901276756667
carbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc12 |c:11|,0.005729115560484388,0.010822224250584137,2.5075364427954213e-05,0.000133543042500816
